scorer,,,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab
labeled-data,Giuseppina2023-01-243,img19068.png,100.23029327392578,244.47137451171875,289.3234768860772,166.5679206002758,,,333.56169381376895,166.68639420063863,312.14437234993545,187.8177216357333,275.9495544433594,173.0988311767578,311.25043564485026,138.89195778353104,340.5893669973804,169.8091535517454,312.00233514258525,192.72045108105112
labeled-data,Giuseppina2023-01-243,img20726.png,104.12367248535156,242.48471069335938,290.4046566362383,167.48107127095184,,,335.1495784723836,168.29414458054856,312.11401457566575,187.93367646743144,275.4063415527344,171.0563507080078,312.37091706999274,138.310993093972,340.0352948853246,169.4459736482419,312.40850830078125,193.3200211778586
labeled-data,Giuseppina2023-01-243,img22384.png,100.68297576904297,242.5560760498047,288.65312583818854,167.85681896373478,,,334.1630029596465,167.18618241861427,311.5627379679517,188.76169139470184,275.2687072753906,172.3389892578125,310.8693755501522,138.10979514539193,339.384034638705,169.96482886940547,311.8455157513903,193.36653741538666
labeled-data,Giuseppina2023-01-243,img24318.png,103.91981506347656,242.3931427001953,290.71533182496205,166.15754545834633,,,335.0332440957784,169.16662259811818,312.00846279090126,188.73675107278927,277.3963623046875,170.79400634765625,311.561509511147,138.43809263418927,339.41122231922606,170.7161716772243,311.9699659922447,193.21476878849072
labeled-data,Giuseppina2023-01-243,img26252.png,103.35467529296875,243.0643310546875,291.69285679934603,167.56769400116684,,,335.35444998401334,168.1116719865902,314.0978045854014,188.54715404324557,275.89239501953125,171.0442352294922,312.26589345931677,139.805302712087,341.41570863373613,172.38283723126767,313.1159220981804,193.3107859671245
labeled-data,Giuseppina2023-01-243,img27634.png,99.16423034667969,242.48861694335938,289.4507013736928,167.9826887490927,,,334.4240607657173,167.7787518044722,312.18214487268546,187.70903324488455,277.18798828125,172.01791381835938,310.9296030237297,138.2699528349225,339.4243770431917,170.9240846050458,312.36504848544575,191.92840483369028
labeled-data,Giuseppina2023-01-243,img29016.png,100.49059295654297,238.9392547607422,292.4952374017555,168.01714082023707,312.05126121956806,144.83231271751777,336.43653813657875,168.7420278559325,313.32713356085605,188.14323654580025,276.2523498535156,171.21588134765625,311.8391136007083,141.19070073475788,341.0732026142369,172.66416569465235,313.33759384995045,192.33275852023056
labeled-data,Giuseppina2023-01-243,img30950.png,98.33480834960938,245.0023956298828,289.4823351988596,167.67910342211246,,,333.86691786632684,167.44967763981998,312.7923634105814,188.07255976165763,276.1980895996094,172.36964416503906,310.9285043686547,140.7679863860966,338.61273859155614,169.83123400616637,312.66864238901496,193.11186699664148
labeled-data,Giuseppina2023-01-243,img33161.png,98.84363555908203,244.65829467773438,290.8292431980743,166.61205894953198,,,333.99014531747355,167.846113070247,313.1580973911492,188.68259380105448,277.0074462890625,171.67864990234375,312.02141324284275,139.5656031387072,340.05750544076363,171.13128179916833,312.93719482421875,192.3320089006527
labeled-data,Giuseppina2023-01-243,img33437.png,110.68194580078125,238.3919219970703,291.07762978178647,164.7285547211424,,,335.5936285426255,168.3190150258089,312.47674397993745,186.90034990332634,277.3701477050781,169.29266357421875,311.31665616903433,138.21014359206103,341.06572673562476,173.22114418245116,312.884693033025,191.80978231001558
labeled-data,Giuseppina2023-01-243,img34543.png,98.96785736083984,230.49107360839844,292.1298522949219,166.00942727888744,,,334.4076736390298,168.4573250428444,311.79473876953125,187.36546615420895,275.0965881347656,171.4220428466797,312.14881484925456,138.62408108604365,339.1842530199225,172.6448766139576,311.8854064941406,193.67784457313604
labeled-data,Giuseppina2023-01-243,img35648.png,106.51097106933594,221.3790740966797,292.0941643669827,165.6134464904267,,,334.972175664252,166.37421576909574,313.25303992001733,187.34228214585664,274.6915588378906,171.76646423339844,311.1897888183594,139.68162536621094,339.5730775515758,172.65386434197896,313.2258371788268,192.30624106392347
